datetime,field1,field2,field3,field4
2021-02-19T15:00:00.000Z,6.8,19,7.8,633
2021-02-19T16:00:00.000Z,7.4,19,7.3,1000
2021-02-19T17:00:00.000Z,7.9,16,5.1,869
2021-02-19T18:00:00.000Z,7.7,22,6.5,730
2021-02-19T19:00:00.000Z,6.8,17,5.5,907
2021-02-19T20:00:00.000Z,8.7,15,6.3,953
2021-02-19T21:00:00.000Z,8.3,21,6.4,988
2021-02-19T22:00:00.000Z,5.7,14,5.3,666
2021-02-19T23:00:00.000Z,6.7,14,7.2,723
2021-02-20T00:00:00.000Z,7,16,7.9,851
2021-02-20T01:00:00.000Z,8.2,17,7.5,949
2021-02-20T02:00:00.000Z,5.5,17,8.1,689
2021-02-20T03:00:00.000Z,7.6,18,6.3,874
2021-02-20T04:00:00.000Z,7.5,22,6,870
2021-02-20T05:00:00.000Z,8,14,8,1012
2021-02-20T06:00:00.000Z,6.6,20,5.9,939
2021-02-20T07:00:00.000Z,7.5,20,7.4,1018
2021-02-20T08:00:00.000Z,6.8,15,7.7,935
2021-02-20T09:00:00.000Z,8.7,17,7.4,779
2021-02-20T10:00:00.000Z,7.7,18,5.2,769
2021-02-20T11:00:00.000Z,8.8,21,5.4,947
2021-02-20T12:00:00.000Z,6.8,17,7.8,629
2021-02-20T13:00:00.000Z,7.5,19,7.9,879
2021-02-20T14:00:00.000Z,8.3,14,6.8,1016
2021-02-20T15:00:00.000Z,6.3,17,5.4,780
2021-02-20T16:00:00.000Z,8.2,22,6.6,986
2021-02-20T17:00:00.000Z,6.4,18,6.1,999
2021-02-20T18:00:00.000Z,8.4,15,6.5,765
2021-02-20T19:00:00.000Z,7.6,22,6.4,878
2021-02-20T20:00:00.000Z,8,17,6.7,1018
2021-02-20T21:00:00.000Z,8.9,19,7.8,996
2021-02-20T22:00:00.000Z,8,14,7.5,686
2021-02-20T23:00:00.000Z,7.9,17,5.8,621
2021-02-21T00:00:00.000Z,6.4,14,6.5,640
2021-02-21T01:00:00.000Z,8.2,19,8.3,679
2021-02-21T02:00:00.000Z,6,20,7.8,970
2021-02-21T03:00:00.000Z,5.8,16,7.5,1023
2021-02-21T04:00:00.000Z,7.6,14,8.4,908
2021-02-21T05:00:00.000Z,7.7,17,6.3,861
2021-02-21T06:00:00.000Z,6.8,21,8,778
2021-02-21T07:00:00.000Z,7.1,19,5.5,944
2021-02-21T08:00:00.000Z,7.3,20,8.3,740
2021-02-21T09:00:00.000Z,8.6,16,6.7,881
2021-02-21T10:00:00.000Z,8.8,19,8,778
2021-02-21T11:00:00.000Z,6.1,14,6.3,980
2021-02-21T12:00:00.000Z,7.1,18,6.4,686
2021-02-21T13:00:00.000Z,6.2,21,8,980
2021-02-21T14:00:00.000Z,7.8,19,6.1,979
2021-02-21T15:00:00.000Z,7.4,20,7.9,936
2021-02-21T16:00:00.000Z,6.7,17,7.3,762
2021-02-21T17:00:00.000Z,5.5,18,5.8,814
2021-02-21T18:00:00.000Z,6.9,20,6.4,862
2021-02-21T19:00:00.000Z,8.5,22,8.1,909
2021-02-21T20:00:00.000Z,6.8,18,8,925
2021-02-21T21:00:00.000Z,8.1,14,6.5,646
2021-02-21T22:00:00.000Z,8.3,16,8.2,775
2021-02-21T23:00:00.000Z,8.1,20,6.6,745
2021-02-22T00:00:00.000Z,7.3,22,6.3,810
2021-02-22T01:00:00.000Z,8.2,17,5.8,978
2021-02-22T02:00:00.000Z,6.1,20,5.9,814
2021-02-22T03:00:00.000Z,6.1,19,5.7,976
2021-02-22T04:00:00.000Z,8.1,15,6,799
2021-02-22T05:00:00.000Z,7.8,21,8,699
2021-02-22T06:00:00.000Z,8.4,14,7.1,962
2021-02-22T07:00:00.000Z,5.4,15,5.4,976
2021-02-22T08:00:00.000Z,7,22,7.3,664
2021-02-22T09:00:00.000Z,7.6,18,7.3,941
2021-02-22T10:00:00.000Z,7.4,16,7.5,706
2021-02-22T11:00:00.000Z,7.5,19,6.8,987
2021-02-22T12:00:00.000Z,7.2,22,5.4,764
2021-02-22T13:00:00.000Z,6.1,21,6,948
2021-02-22T14:00:00.000Z,6.9,21,6.2,641
2021-02-22T15:00:00.000Z,7.5,21,5.9,629
2021-02-22T16:00:00.000Z,7.8,20,7.6,923
2021-02-22T17:00:00.000Z,6.4,16,6.6,901
2021-02-22T18:00:00.000Z,6,15,6,999
2021-02-22T19:00:00.000Z,8.3,15,6.3,792
2021-02-22T20:00:00.000Z,7.1,20,7.3,989
2021-02-22T21:00:00.000Z,7.3,22,6.5,884
2021-02-22T22:00:00.000Z,7,18,6.4,716
2021-02-22T23:00:00.000Z,8.8,18,8.1,685
2021-02-23T00:00:00.000Z,5.5,19,7.4,765
2021-02-23T01:00:00.000Z,8.4,19,8.3,845
2021-02-23T02:00:00.000Z,6.6,15,7.4,938
2021-02-23T03:00:00.000Z,6.9,19,5.7,913
2021-02-23T04:00:00.000Z,7.1,16,6.9,627
2021-02-23T05:00:00.000Z,5.5,15,6.1,1013
2021-02-23T06:00:00.000Z,7.1,19,8.2,864
2021-02-23T07:00:00.000Z,7.2,18,6.7,835
2021-02-23T08:00:00.000Z,8.2,14,8.4,902
2021-02-23T09:00:00.000Z,5.3,19,5.8,862
2021-02-23T10:00:00.000Z,7.9,15,8.3,821
2021-02-23T11:00:00.000Z,8.5,14,7.8,844
2021-02-23T12:00:00.000Z,7.2,19,7.3,857
2021-02-23T13:00:00.000Z,7.4,22,7.1,675
2021-02-23T14:00:00.000Z,7.7,18,6.4,832
2021-02-23T15:00:00.000Z,5.7,22,7,773
2021-02-23T16:00:00.000Z,7.4,22,8.3,647
2021-02-23T17:00:00.000Z,8.1,18,6.7,713
2021-02-23T18:00:00.000Z,8.8,14,6,1009
2021-02-23T19:00:00.000Z,8.1,19,6.2,817
2021-02-23T20:00:00.000Z,6.5,15,8.2,641
2021-02-23T21:00:00.000Z,7.2,21,5.1,659
2021-02-23T22:00:00.000Z,6.5,17,5.9,619
2021-02-23T23:00:00.000Z,5.8,17,7,946
2021-02-24T00:00:00.000Z,6.4,14,5.7,678
2021-02-24T01:00:00.000Z,6.3,15,6.3,737
2021-02-24T02:00:00.000Z,7.9,17,7.1,927
2021-02-24T03:00:00.000Z,6,16,6.4,944
2021-02-24T04:00:00.000Z,7,17,8.4,796
2021-02-24T05:00:00.000Z,8,16,7.9,944
2021-02-24T06:00:00.000Z,7.8,21,7,1004
2021-02-24T07:00:00.000Z,5.6,22,6.7,780
2021-02-24T08:00:00.000Z,5.4,22,5.6,952
2021-02-24T09:00:00.000Z,8.4,16,6.2,788
2021-02-24T10:00:00.000Z,8.8,22,7.1,647
2021-02-24T11:00:00.000Z,7.8,15,6,630
2021-02-24T12:00:00.000Z,7.8,20,6.2,676
2021-02-24T13:00:00.000Z,6,22,8.5,864
2021-02-24T14:00:00.000Z,5.6,20,7.4,850
2021-02-24T15:00:00.000Z,6.6,15,8.2,964
2021-02-24T16:00:00.000Z,7.6,17,8.4,980
2021-02-24T17:00:00.000Z,8.1,19,7.5,782
2021-02-24T18:00:00.000Z,5.7,15,8.1,677
2021-02-24T19:00:00.000Z,8.4,19,6.3,728
2021-02-24T20:00:00.000Z,6,21,8.4,739
2021-02-24T21:00:00.000Z,8.1,17,8.1,997
2021-02-24T22:00:00.000Z,8.3,15,7.6,836
2021-02-24T23:00:00.000Z,8.7,14,5.3,749
2021-02-25T00:00:00.000Z,5.8,22,8.4,733
2021-02-25T01:00:00.000Z,6.4,22,6,1015
2021-02-25T02:00:00.000Z,5.6,18,7.9,894
2021-02-25T03:00:00.000Z,8.6,19,8.2,849
2021-02-25T04:00:00.000Z,8.6,15,5.3,895
2021-02-25T05:00:00.000Z,6.6,20,8.5,818
2021-02-25T06:00:00.000Z,5.4,21,6.2,918
2021-02-25T07:00:00.000Z,8.1,17,6,957
2021-02-25T08:00:00.000Z,6.9,19,6.1,1016
2021-02-25T09:00:00.000Z,8.7,16,7.7,840
2021-02-25T10:00:00.000Z,7,17,6.7,779
2021-02-25T11:00:00.000Z,8.7,16,6.2,736
2021-02-25T12:00:00.000Z,8,21,6.4,878
2021-02-25T13:00:00.000Z,7.8,20,8.4,774
2021-02-25T14:00:00.000Z,7.5,20,6.2,979
2021-02-25T15:00:00.000Z,8,21,7.9,752
2021-02-25T16:00:00.000Z,6.3,19,6,925
2021-02-25T17:00:00.000Z,7,16,7.3,727
2021-02-25T18:00:00.000Z,7,17,6.6,840
2021-02-25T19:00:00.000Z,5.9,20,5.5,699
2021-02-25T20:00:00.000Z,8,22,7.1,1005
2021-02-25T21:00:00.000Z,8.8,14,7.3,908
2021-02-25T22:00:00.000Z,6.7,15,8.3,869
2021-02-25T23:00:00.000Z,6.3,17,7.2,735
2021-02-26T00:00:00.000Z,5.4,16,7.3,1021
2021-02-26T01:00:00.000Z,7.7,20,5.5,739
2021-02-26T02:00:00.000Z,8.8,22,8,674
2021-02-26T03:00:00.000Z,5.9,15,6.3,757
2021-02-26T04:00:00.000Z,6.3,17,8.4,645
2021-02-26T05:00:00.000Z,7,20,6,1025
2021-02-26T06:00:00.000Z,7.5,22,7.1,757
2021-02-26T07:00:00.000Z,5.4,15,5.3,749
2021-02-26T08:00:00.000Z,6.9,14,5.8,904
2021-02-26T09:00:00.000Z,8.5,21,6.1,768
2021-02-26T10:00:00.000Z,8.2,20,5.7,925
2021-02-26T11:00:00.000Z,7.1,15,5.9,676
2021-02-26T12:00:00.000Z,6.2,18,7.5,1008
2021-02-26T13:00:00.000Z,7,15,6.6,951
2021-02-26T14:00:00.000Z,6.3,19,6.9,977
2021-02-26T15:00:00.000Z,6.4,22,6.4,918
2021-02-26T16:00:00.000Z,7.9,18,5.9,733
2021-02-26T17:00:00.000Z,8.5,18,8.5,955
2021-02-26T18:00:00.000Z,7.7,22,5.5,984
2021-02-26T19:00:00.000Z,7.3,15,6.5,786
2021-02-26T20:00:00.000Z,8.3,20,8.2,934
2021-02-26T21:00:00.000Z,7.8,19,6.5,1008
2021-02-26T22:00:00.000Z,5.4,14,7,665
2021-02-26T23:00:00.000Z,8,17,6.4,939
2021-02-27T00:00:00.000Z,7.4,20,5.9,854
2021-02-27T01:00:00.000Z,5.8,20,7.6,652
2021-02-27T02:00:00.000Z,7.5,19,8.3,626
2021-02-27T03:00:00.000Z,6,20,5.3,631
2021-02-27T04:00:00.000Z,6.4,22,7.7,686
2021-02-27T05:00:00.000Z,8.5,21,6,998
2021-02-27T06:00:00.000Z,7.5,15,6.4,882
2021-02-27T07:00:00.000Z,8.4,15,5.2,831
2021-02-27T08:00:00.000Z,5.9,15,7.8,759
2021-02-27T09:00:00.000Z,6.6,18,5.8,872
2021-02-27T10:00:00.000Z,5.9,17,5.8,732
2021-02-27T11:00:00.000Z,7.3,19,6.7,1009
2021-02-27T12:00:00.000Z,6.4,15,5.9,785
2021-02-27T13:00:00.000Z,8.3,17,7.6,952
2021-02-27T14:00:00.000Z,5.7,22,5.5,879
2021-02-27T15:00:00.000Z,8,16,5.2,862
2021-02-27T16:00:00.000Z,6.8,17,7.5,1024
2021-02-27T17:00:00.000Z,7.1,15,5.6,1024
2021-02-27T18:00:00.000Z,7.4,20,7.9,950
2021-02-27T19:00:00.000Z,8.7,19,5.1,858
2021-02-27T20:00:00.000Z,8.7,16,5.9,818
2021-02-27T21:00:00.000Z,7.9,22,6.5,997
2021-02-27T22:00:00.000Z,6,15,6.3,951
2021-02-27T23:00:00.000Z,6.4,15,5.4,831
2021-02-28T00:00:00.000Z,8.7,21,7.3,1011
2021-02-28T01:00:00.000Z,6.6,19,7.4,773
2021-02-28T02:00:00.000Z,8.6,19,8.3,746
2021-02-28T03:00:00.000Z,8.2,21,6,992
2021-02-28T04:00:00.000Z,6.5,16,7.6,815
2021-02-28T05:00:00.000Z,7.1,22,7.9,706
2021-02-28T06:00:00.000Z,5.6,16,5.5,949
2021-02-28T07:00:00.000Z,7.2,21,6.6,813
2021-02-28T08:00:00.000Z,7.7,17,8.2,918
2021-02-28T09:00:00.000Z,5.8,14,6.7,761
2021-02-28T10:00:00.000Z,6.6,22,6.8,949
2021-02-28T11:00:00.000Z,8.4,22,6,817
2021-02-28T12:00:00.000Z,6.4,20,6.3,985
2021-02-28T13:00:00.000Z,6.2,14,6.1,647
2021-02-28T14:00:00.000Z,6.9,14,7.6,629
2021-02-28T15:00:00.000Z,5.6,17,5.2,714
2021-02-28T16:00:00.000Z,5.8,20,7.1,976
2021-02-28T17:00:00.000Z,6,14,5.7,629
2021-02-28T18:00:00.000Z,5.8,20,7.5,727
2021-02-28T19:00:00.000Z,7.1,16,5.4,875
2021-02-28T20:00:00.000Z,7.5,22,5.9,996
2021-02-28T21:00:00.000Z,7.3,17,5.5,852
2021-02-28T22:00:00.000Z,5.9,17,8,879
2021-02-28T23:00:00.000Z,6.7,17,6.4,1002
2021-03-01T00:00:00.000Z,8.6,22,7.7,740
2021-03-01T01:00:00.000Z,6.3,18,8.1,710
2021-03-01T02:00:00.000Z,6.9,17,5.2,885
2021-03-01T03:00:00.000Z,8.7,19,6.3,682
2021-03-01T04:00:00.000Z,8.2,15,6.4,903
2021-03-01T05:00:00.000Z,5.9,20,5.4,834
2021-03-01T06:00:00.000Z,6.4,19,6,887
2021-03-01T07:00:00.000Z,7.3,19,8.1,857
2021-03-01T08:00:00.000Z,8,17,7.2,844
2021-03-01T09:00:00.000Z,7.5,20,7.3,878
2021-03-01T10:00:00.000Z,8.2,14,7.9,812
2021-03-01T11:00:00.000Z,7.2,18,6.2,840
2021-03-01T12:00:00.000Z,6.3,15,6.3,656
2021-03-01T13:00:00.000Z,6.1,14,8.4,816
2021-03-01T14:00:00.000Z,8.3,20,6,847
2021-03-01T15:00:00.000Z,6,21,7.4,926
2021-03-01T16:00:00.000Z,5.4,17,7.1,729
2021-03-01T17:00:00.000Z,6.9,15,5.4,621
2021-03-01T18:00:00.000Z,8.8,14,8.3,636
2021-03-01T19:00:00.000Z,7,19,5.3,684
2021-03-01T20:00:00.000Z,5.4,17,5.7,695
2021-03-01T21:00:00.000Z,6.5,19,7.8,840
2021-03-01T22:00:00.000Z,6.5,19,5.3,998
2021-03-01T23:00:00.000Z,7.9,22,5.4,713
2021-03-02T00:00:00.000Z,6.3,17,5.7,639
2021-03-02T01:00:00.000Z,6.2,16,5.8,905
2021-03-02T02:00:00.000Z,7.9,18,8,688
2021-03-02T03:00:00.000Z,7.5,14,6.1,956
2021-03-02T04:00:00.000Z,6.8,17,7.5,971
2021-03-02T05:00:00.000Z,6.7,18,6.2,908
2021-03-02T06:00:00.000Z,8.8,18,8,879
2021-03-02T07:00:00.000Z,6.1,20,7,716
2021-03-02T08:00:00.000Z,7.6,20,6.5,1023
2021-03-02T09:00:00.000Z,8.8,20,6.9,767
2021-03-02T10:00:00.000Z,8.7,16,6.9,983
2021-03-02T11:00:00.000Z,6.4,14,5.2,1018
2021-03-02T12:00:00.000Z,6.6,22,5.8,931
2021-03-02T13:00:00.000Z,7.7,22,5.8,791
2021-03-02T14:00:00.000Z,7.5,16,7.9,817
2021-03-02T15:00:00.000Z,7.5,22,6.9,758
2021-03-02T16:00:00.000Z,7.5,18,6.6,818
2021-03-02T17:00:00.000Z,7.6,22,7,971
2021-03-02T18:00:00.000Z,7.5,21,6.9,856
2021-03-02T19:00:00.000Z,7.4,22,8,637
2021-03-02T20:00:00.000Z,7.5,18,6.3,789
2021-03-02T21:00:00.000Z,8.1,16,6.6,877
2021-03-02T22:00:00.000Z,7.9,18,7,960
2021-03-02T23:00:00.000Z,6.6,14,7.4,767
2021-03-03T00:00:00.000Z,6.2,17,5.1,946
2021-03-03T01:00:00.000Z,8,16,7.4,818
2021-03-03T02:00:00.000Z,6.4,20,7.6,876
2021-03-03T03:00:00.000Z,5.5,18,6.5,724
2021-03-03T04:00:00.000Z,7.3,22,6.9,898
2021-03-03T05:00:00.000Z,6.1,22,6.8,1000
2021-03-03T06:00:00.000Z,7,15,5.7,676
2021-03-03T07:00:00.000Z,5.8,16,6.6,894
2021-03-03T08:00:00.000Z,7.9,16,7.3,988
2021-03-03T09:00:00.000Z,7.5,18,6.3,879
2021-03-03T10:00:00.000Z,6.5,17,7.4,805
2021-03-03T11:00:00.000Z,8.9,22,6.5,755
2021-03-03T12:00:00.000Z,6.3,21,6.2,815
2021-03-03T13:00:00.000Z,7.4,19,6.9,898
2021-03-03T14:00:00.000Z,7,17,6,806
2021-03-03T15:00:00.000Z,8.6,16,5.6,913
2021-03-03T16:00:00.000Z,5.5,19,7.5,1016
2021-03-03T17:00:00.000Z,6.9,21,6.2,803
2021-03-03T18:00:00.000Z,8.5,19,6.1,982
2021-03-03T19:00:00.000Z,8.8,15,6.1,770
2021-03-03T20:00:00.000Z,7.6,15,6.2,901
2021-03-03T21:00:00.000Z,8.6,21,7.5,964
2021-03-03T22:00:00.000Z,8.5,20,6.3,812
2021-03-03T23:00:00.000Z,6.4,18,6.3,858
2021-03-04T00:00:00.000Z,8,20,6.2,675
2021-03-04T01:00:00.000Z,5.3,22,5.3,821
2021-03-04T02:00:00.000Z,8.8,14,8.3,687
2021-03-04T03:00:00.000Z,7,20,7.7,1025
2021-03-04T04:00:00.000Z,6.1,16,7.8,646
2021-03-04T05:00:00.000Z,6.7,21,6.3,636
2021-03-04T06:00:00.000Z,5.6,15,6.8,918
2021-03-04T07:00:00.000Z,7.6,14,7.1,947
2021-03-04T08:00:00.000Z,8.9,21,7.9,826
2021-03-04T09:00:00.000Z,5.5,20,5.5,785
2021-03-04T10:00:00.000Z,7.3,16,7.9,939
2021-03-04T11:00:00.000Z,8.6,19,6.4,675
2021-03-04T12:00:00.000Z,6.7,19,7.9,708
2021-03-04T13:00:00.000Z,5.7,19,6.4,917
2021-03-04T14:00:00.000Z,7.4,17,5.5,984
2021-03-04T15:00:00.000Z,8.2,18,5.4,650
2021-03-04T16:00:00.000Z,8.7,20,7.6,921
2021-03-04T17:00:00.000Z,8.7,14,7.8,830
2021-03-04T18:00:00.000Z,5.7,19,6,874
2021-03-04T19:00:00.000Z,8,15,7.7,754
2021-03-04T20:00:00.000Z,5.4,17,6.8,741
2021-03-04T21:00:00.000Z,5.6,19,7.3,1012
2021-03-04T22:00:00.000Z,6.4,21,5.3,833
2021-03-04T23:00:00.000Z,5.8,18,8.5,888
2021-03-05T00:00:00.000Z,7.9,15,7.8,888
2021-03-05T01:00:00.000Z,6.9,17,7.3,847
2021-03-05T02:00:00.000Z,7.2,21,6.6,848
2021-03-05T03:00:00.000Z,7.8,22,7.3,888
2021-03-05T04:00:00.000Z,6,22,8.1,866
2021-03-05T05:00:00.000Z,7.4,18,8.2,617
2021-03-05T06:00:00.000Z,7.3,14,6,753
2021-03-05T07:00:00.000Z,7.2,14,5.9,937
2021-03-05T08:00:00.000Z,7.6,17,6.8,975
2021-03-05T09:00:00.000Z,7.2,22,6.8,707
2021-03-05T10:00:00.000Z,7.9,15,8.1,805
2021-03-05T11:00:00.000Z,7.6,20,7.1,942
2021-03-05T12:00:00.000Z,7,20,8.1,712
2021-03-05T13:00:00.000Z,7.9,16,8.4,848
2021-03-05T14:00:00.000Z,8.4,14,6.3,845
2021-03-05T15:00:00.000Z,8.6,15,5.7,755
2021-03-05T16:00:00.000Z,6.9,21,5.9,1003
2021-03-05T17:00:00.000Z,7.3,14,5.8,809
2021-03-05T18:00:00.000Z,5.8,21,7.3,860
2021-03-05T19:00:00.000Z,8.7,15,6.5,642
2021-03-05T20:00:00.000Z,8.2,20,6.4,914
2021-03-05T21:00:00.000Z,6.3,19,7.6,766
2021-03-05T22:00:00.000Z,8,18,7.2,642
2021-03-05T23:00:00.000Z,7.1,21,7.1,616
2021-03-06T00:00:00.000Z,7.3,20,7.2,779
2021-03-06T01:00:00.000Z,6.3,22,8.5,748
2021-03-06T02:00:00.000Z,6.7,15,6.7,969
2021-03-06T03:00:00.000Z,6.2,19,7.1,829
2021-03-06T04:00:00.000Z,6.2,19,6.4,1006
2021-03-06T05:00:00.000Z,8.1,22,6.9,710
2021-03-06T06:00:00.000Z,5.7,19,5.8,971
2021-03-06T07:00:00.000Z,6.8,14,7.2,766
2021-03-06T08:00:00.000Z,6,16,5.8,939
2021-03-06T09:00:00.000Z,7.5,21,7.7,628
2021-03-06T10:00:00.000Z,8.1,15,7,786
2021-03-06T11:00:00.000Z,8.4,14,7.7,974
2021-03-06T12:00:00.000Z,6,18,5.2,878
2021-03-06T13:00:00.000Z,6.1,14,6.5,918
2021-03-06T14:00:00.000Z,6.6,20,5.6,819
2021-03-06T15:00:00.000Z,6.6,15,7.8,879
2021-03-06T16:00:00.000Z,8.2,15,7.4,732
2021-03-06T17:00:00.000Z,6.8,17,7.6,821
2021-03-06T18:00:00.000Z,6.8,18,5.8,846
2021-03-06T19:00:00.000Z,5.8,14,8.1,805
2021-03-06T20:00:00.000Z,7.1,16,8,876
2021-03-06T21:00:00.000Z,8,17,7.7,642
2021-03-06T22:00:00.000Z,6.8,21,6.7,730
2021-03-06T23:00:00.000Z,6.4,14,7.6,873
2021-03-07T00:00:00.000Z,6,18,6.8,977
2021-03-07T01:00:00.000Z,6.5,21,8.1,676
2021-03-07T02:00:00.000Z,5.5,15,5.4,860
2021-03-07T03:00:00.000Z,8.1,14,5.3,693
2021-03-07T04:00:00.000Z,7.5,22,7,800
2021-03-07T05:00:00.000Z,8,20,7.1,917
2021-03-07T06:00:00.000Z,6.3,19,7.5,628
2021-03-07T07:00:00.000Z,6.3,21,8.2,803
2021-03-07T08:00:00.000Z,6.2,14,6.5,617
2021-03-07T09:00:00.000Z,5.8,14,5.9,765
2021-03-07T10:00:00.000Z,6.2,18,8.3,765
2021-03-07T11:00:00.000Z,7.3,14,7.5,762
2021-03-07T12:00:00.000Z,6.5,14,6.5,919
2021-03-07T13:00:00.000Z,7.5,15,6,722
2021-03-07T14:00:00.000Z,5.7,19,8,721
2021-03-07T15:00:00.000Z,8.3,17,5.6,830
2021-03-07T16:00:00.000Z,6.9,22,7.5,680
2021-03-07T17:00:00.000Z,8.7,15,5.4,638
2021-03-07T18:00:00.000Z,5.6,16,5.9,987
2021-03-07T19:00:00.000Z,6.6,17,5.4,787
2021-03-07T20:00:00.000Z,5.8,15,5.7,757
2021-03-07T21:00:00.000Z,6.4,16,5.3,910
2021-03-07T22:00:00.000Z,7,18,6.7,699
2021-03-07T23:00:00.000Z,8.2,20,5.1,622
2021-03-08T00:00:00.000Z,7,16,8.4,829
2021-03-08T01:00:00.000Z,7.8,22,8.1,702
2021-03-08T02:00:00.000Z,7.1,22,5.1,796
2021-03-08T03:00:00.000Z,7.4,20,6.7,951
2021-03-08T04:00:00.000Z,8.4,15,5.4,971
2021-03-08T05:00:00.000Z,7.2,18,6.4,645
2021-03-08T06:00:00.000Z,7.3,19,6.6,970
2021-03-08T07:00:00.000Z,6.6,14,8.4,785
2021-03-08T08:00:00.000Z,5.6,18,7.4,855
2021-03-08T09:00:00.000Z,6,18,5.7,874
2021-03-08T10:00:00.000Z,8.4,17,5.7,661
2021-03-08T11:00:00.000Z,7.8,22,7.5,673
2021-03-08T12:00:00.000Z,7.7,20,5.4,1025
2021-03-08T13:00:00.000Z,7.4,22,6.9,955
2021-03-08T14:00:00.000Z,8.5,14,6.8,662
2021-03-08T15:00:00.000Z,7.7,15,5.3,966
2021-03-08T16:00:00.000Z,7.3,15,8.2,979
2021-03-08T17:00:00.000Z,6.3,22,7.2,798
2021-03-08T18:00:00.000Z,8.2,20,8.2,941
2021-03-08T19:00:00.000Z,7.9,21,7.5,685
2021-03-08T20:00:00.000Z,7.6,15,8.2,635
2021-03-08T21:00:00.000Z,7.6,15,7.9,744
2021-03-08T22:00:00.000Z,6.8,22,6.9,842
2021-03-08T23:00:00.000Z,5.6,17,8.3,1016
2021-03-09T00:00:00.000Z,7.1,15,6.9,968
2021-03-09T01:00:00.000Z,7.5,19,6.7,806
2021-03-09T02:00:00.000Z,8.5,14,5.7,767
2021-03-09T03:00:00.000Z,8.5,17,5.8,848
2021-03-09T04:00:00.000Z,7,22,6.7,937
2021-03-09T05:00:00.000Z,6.1,17,8.3,866
2021-03-09T06:00:00.000Z,6.1,16,5.1,1014
2021-03-09T07:00:00.000Z,5.8,20,5.9,922
2021-03-09T08:00:00.000Z,7.8,16,6.5,905
2021-03-09T09:00:00.000Z,5.4,21,5.8,648
2021-03-09T10:00:00.000Z,6.4,18,8.3,760
2021-03-09T11:00:00.000Z,7,22,5.2,810
2021-03-09T12:00:00.000Z,5.8,17,8.2,689
2021-03-09T13:00:00.000Z,8,20,6.2,641
2021-03-09T14:00:00.000Z,6.6,17,6.9,942
2021-03-09T15:00:00.000Z,6.2,16,7.6,862
2021-03-09T16:00:00.000Z,5.5,18,7.3,1002
2021-03-09T17:00:00.000Z,7.8,19,5.5,660
2021-03-09T18:00:00.000Z,6.2,22,7.5,968
2021-03-09T19:00:00.000Z,6.8,21,8,975
2021-03-09T20:00:00.000Z,7.3,20,5.3,619
2021-03-09T21:00:00.000Z,8.7,14,7.2,963
2021-03-09T22:00:00.000Z,7.4,20,5.1,795
2021-03-09T23:00:00.000Z,6.9,20,6.2,835
2021-03-10T00:00:00.000Z,7.4,16,8.5,651
2021-03-10T01:00:00.000Z,8.8,20,6.8,834
2021-03-10T02:00:00.000Z,8.6,22,5.5,848
2021-03-10T03:00:00.000Z,6.8,16,6.8,843
2021-03-10T04:00:00.000Z,5.4,19,8.3,843
2021-03-10T05:00:00.000Z,7.5,20,8.1,727
2021-03-10T06:00:00.000Z,7.6,19,6.8,898
2021-03-10T07:00:00.000Z,7.7,18,8.2,771
2021-03-10T08:00:00.000Z,5.7,20,7.8,704
2021-03-10T09:00:00.000Z,8,17,8.5,759
2021-03-10T10:00:00.000Z,5.5,22,5.9,871
2021-03-10T11:00:00.000Z,7.2,20,5.2,690
2021-03-10T12:00:00.000Z,7.8,18,6.4,872
2021-03-10T13:00:00.000Z,7,19,8.4,727
2021-03-10T14:00:00.000Z,8.5,14,7.9,621
2021-03-10T15:00:00.000Z,7.1,14,6.3,706
2021-03-10T16:00:00.000Z,6.4,22,8.2,769
2021-03-10T17:00:00.000Z,7,18,6,809
2021-03-10T18:00:00.000Z,8.2,19,7.6,689
2021-03-10T19:00:00.000Z,7.3,21,5.2,885
2021-03-10T20:00:00.000Z,6,18,5.3,913
2021-03-10T21:00:00.000Z,6.1,16,8.4,618
2021-03-10T22:00:00.000Z,7.7,17,8.5,922
2021-03-10T23:00:00.000Z,7.5,17,5.8,870
2021-03-11T00:00:00.000Z,7.4,22,6.3,765
2021-03-11T01:00:00.000Z,7.3,19,7.3,782
2021-03-11T02:00:00.000Z,6.4,20,7.5,978
2021-03-11T03:00:00.000Z,8,20,5.2,691
2021-03-11T04:00:00.000Z,5.9,19,8,866
2021-03-11T05:00:00.000Z,7,15,6.8,935
2021-03-11T06:00:00.000Z,7.5,17,6.5,702
2021-03-11T07:00:00.000Z,8.4,18,5.8,1007
2021-03-11T08:00:00.000Z,5.6,21,8.3,788
2021-03-11T09:00:00.000Z,5.4,19,7.6,841
2021-03-11T10:00:00.000Z,6.8,16,6.4,753
2021-03-11T11:00:00.000Z,6.3,18,6.5,797
2021-03-11T12:00:00.000Z,8.6,19,5.5,642
2021-03-11T13:00:00.000Z,7.4,16,6.5,674
2021-03-11T14:00:00.000Z,8.5,14,7.4,997
2021-03-11T15:00:00.000Z,7.9,16,8.3,944
2021-03-11T16:00:00.000Z,6.3,18,6.6,984
2021-03-11T17:00:00.000Z,7.6,14,5.6,824
2021-03-11T18:00:00.000Z,7.9,18,8.5,688
2021-03-11T19:00:00.000Z,6.5,21,7.2,847
2021-03-11T20:00:00.000Z,6.4,15,7.2,842
2021-03-11T21:00:00.000Z,8.6,19,5.7,812
